SMILES,pIC50,pIC50-min,pIC50-max
Cc1c(Cc2ccc(S(=O)(=O)N(C)C)cc2)c2cnccc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
CC(C)c1c(Cc2ccc(S(C)(=O)=O)cc2)c2ncccc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1cc(S(C)(=O)=O)ccc1Cc1c(C)n(C/C(F)=C/CN)c2cccnc12,<3.52,3.221848749616356,3.5228787452803374
Cc1c(Cc2ccc(S(C)(=O)=O)c(Cl)c2)c2ncccc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1cc2c(cn1)c(Cc1ccc(S(C)(=O)=O)cc1)c(C)n2C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1cc2c(nn1)c(Cc1ccc(S(=O)(=O)N(C)C)cc1)c(C)n2C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1ncc2c(n1)c(Cc1ccc(S(C)(=O)=O)cc1)c(C)n2C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1ncc2c(n1)c(Cc1ccc(S(=O)(=O)N(C)C)cc1)c(C)n2C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
Cc1ccc2c(n1)c(CCc1ccc(S(C)(=O)=O)cc1)c(C)n2C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
CC(C)c1c(Cc2ccc(S(=O)(=O)C(C)C)nc2)c2ncccc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
CC(C)c1c(C(O)c2ccc(S(C)(=O)=O)nc2)c2ncccc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
CCS(=O)(=O)c1ccc(Cc2c(C(C)C)n(C/C(F)=C/CN)c3cccnc23)cn1,<3.52,3.221848749616356,3.5228787452803374
CC(C)c1c(Cc2ccc(S(=O)(=O)C3CC3)nc2)c2ncccc2n1C/C(F)=C/CN,<3.52,3.221848749616356,3.5228787452803374
