SMILES,MORSE_192,GETAWAY_133,RDF_191,RDF_183,RDF_187,GETAWAY_263,RDF_193,RDF_197,RDF_185,RDF_184,MORSE_193,RDF_189,RDKit2D_VSA_EState1,MORSE_194,RDF_181,RDKit2D_EState_VSA4,MORSE_198,RDKit2D_PEOE_VSA4,FP_RDKit512_436,RDKit2D_EState_VSA9,MORSE_200,AC2D_169,RDKit2D_SlogP_VSA12,GETAWAY_261,FP_RDKit512_416,FP_AtomPair1024_242,FP_RDKit512_243,FP_MACCS_123,FP_TopoTorsion1024_520,FP_RDKit512_38,FP_TopoTorsion1024_988,FP_RDKit512_497,MORSE_40,FP_RDKit512_240,FP_Morgan1024_r2_713,RDKit2D_SlogP_VSA10,AC2D_121,FP_RDKit512_7,RDKit2D_BCUT2D_CHGLO,FP_RDKit512_319,AC3D_48,AC2D_153,MORSE_201,FP_AtomPair1024_970,FP_RDKit512_177,MORSE_38,FP_MorganFeat1024_r2_365,FP_MorganFeat1024_r2_131,FP_TopoTorsion1024_694,AC2D_46,FP_RDKit512_134,AC2D_117,GETAWAY_262,FP_RDKit512_488,FP_RDKit512_288,FP_Morgan1024_r2_389,FP_AtomPair1024_104,Pharm2D_Gobbi_172,FP_RDKit512_400,MORSE_203,FP_AtomPair1024_105,FP_TopoTorsion1024_552,FP_RDKit512_234,MORSE_104,MORSE_134,FP_MACCS_109,FP_RDKit512_453,Pharm2D_Gobbi_20,FP_MACCS_138,GETAWAY_132,GETAWAY_141,MORSE_218,FP_TopoTorsion1024_432,GETAWAY_131,AC3D_49,FP_RDKit512_58,AC3D_28,AC2D_112,AC3D_66,MORSE_8,FP_RDKit512_500,Phys_Max_Bond_Polarity,RDKit2D_PEOE_VSA11,RDKit2D_BCUT2D_MWLOW,AC2D_145,MORSE_187,MORSE_72,FP_RDKit512_457,MORSE_156,FP_AtomPair1024_870,FP_RDKit512_117,MORSE_219,FP_RDKit512_186,FP_AtomPair1024_348,AC3D_67,GETAWAY_259,MORSE_59,AC3D_79,RDKit2D_PEOE_VSA13,GETAWAY_207,AC2D_133,MORSE_44,FP_RDKit512_88,FP_RDKit512_344,AC2D_43,FP_MorganFeat1024_r2_806,RDKit2D_MaxAbsEStateIndex,FP_RDKit512_378,FP_AtomPair1024_464,MORSE_209,MORSE_58,GETAWAY_98,MORSE_43,RDKit2D_VSA_EState10,FP_TopoTorsion1024_761,AC2D_44,GETAWAY_129,FP_AtomPair1024_499,FP_MACCS_85,AC2D_184,FP_RDKit512_124,FP_RDKit512_456,FP_AtomPair1024_940,MORSE_140,RDF_35,FP_RDKit512_426,AC2D_47,FP_TopoTorsion1024_48,FP_RDKit512_217,AC3D_64,MORSE_107,MORSE_60,Pharm2D_Gobbi_59,FP_AtomPair1024_93,FP_Morgan1024_r2_926,FP_AtomPair1024_509,GETAWAY_270,GETAWAY_179,AC3D_68,FP_AtomPair1024_400,Pharm2D_Gobbi_94,FP_RDKit512_52,AC3D_63,RDKit2D_NumSaturatedHeterocycles,Pharm2D_Gobbi_96,FP_TopoTorsion1024_382,FP_RDKit512_354,RDKit2D_FpDensityMorgan1,QM_Charge_Min_Neg,FP_AtomPair1024_592,FP_RDKit512_423,Pharm2D_Gobbi_218,FP_RDKit512_273,FP_RDKit512_226,FP_AtomPair1024_973,MORSE_75,AC3D_47,FP_RDKit512_417,GETAWAY_142,FP_MorganFeat1024_r2_24,AC2D_186,Pharm2D_Gobbi_13,FP_RDKit512_179,FP_AtomPair1024_713,MORSE_28,FP_RDKit512_258,FP_RDKit512_493,FP_AtomPair1024_921,FP_AtomPair1024_740,EState_Mean,USR_ctd_Skew,FP_Morgan1024_r2_695,FP_AtomPair1024_896,FP_MorganFeat1024_r2_349,FP_AtomPair1024_967,FP_RDKit512_508,GETAWAY_220,FP_RDKit512_57,FP_AtomPair1024_645,RDKit2D_NumSaturatedRings,FP_RDKit512_155,AC2D_177,AC2D_41,MORSE_12,MORSE_91,FP_AtomPair1024_869,average,sample_weight
CN(C)C1(CCOc2cc(Cl)cc(CC(=O)O)c2)CCN(c2nc3ccc(Cl)cc3s2)CC1,2776.124,136.133,37.777,128.42,64.414,92.035,35.711,33.667,59.272,14.953,119.819,33.89,7.1194673,-28.988,54.78,52.72279,19.752,0.0,1.0,38.029247,-6.091,0.981,34.538666,1.274,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.131,1.0,1.0,5.1315584,-0.05,1.0,-2.458863,0.0,0.576,0.929,1.971,0.0,1.0,2.393,1.0,1.0,0.0,4.872,1.0,0.661,1.401,1.0,1.0,1.0,0.0,1.0,1.0,6.192,0.0,0.0,0.0,-1.575,2.189,1.0,1.0,1.0,1.0,0.249,0.824,-2.172,1.0,0.437,0.479,0.0,0.585,-0.141,1.806,-1.457,1.0,0.78830415,5.1315584,9.833115,0.862,-0.1,-1.241,0.0,0.201,0.0,1.0,1.139,0.0,1.0,2.284,2.053,-0.047,0.574,0.0,0.43,0.431,-1.66,0.0,0.0,5.476,1.0,11.020717,1.0,1.0,-5.587,-0.023,0.284,0.682,13.97091,1.0,5.077,2.145,0.0,1.0,0.73,0.0,1.0,1.0,-1.533,5.534,1.0,4.983,0.0,0.0,1.659,0.964,0.234,0.0,0.0,1.0,0.0,0.083,0.134,2.389,0.0,1.0,1.0,1.969,1.0,1.0,0.0,1.0,1.1818181,-0.493461,1.0,0.0,1.0,1.0,0.0,0.0,0.686,0.566,1.0,1.196,1.0,0.63,1.0,0.0,1.0,0.269,1.0,1.0,0.0,0.0,2.2617846,0.3607783,1.0,0.0,1.0,0.0,1.0,1.463,1.0,1.0,1.0,0.0,1.054,5.704,-1.839,-0.065,0.0,7.522878745280337,1.0104377584601565
Cc1cc(CC(=O)O)cc(OCCC2(N3CCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,2699.099,125.655,28.539,136.745,30.564,84.724,36.119,22.927,20.159,21.33,123.632,21.989,7.339772,-27.951,59.611,82.68872,18.599,0.0,1.0,26.428308,-5.88,1.041,22.937725,1.068,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.55,1.0,1.0,5.1315584,-0.07,1.0,-2.4737635,0.0,0.624,1.017,0.86,0.0,1.0,3.878,1.0,1.0,0.0,4.893,1.0,0.361,1.324,1.0,1.0,1.0,0.0,1.0,1.0,6.57,0.0,0.0,0.0,-1.151,2.993,1.0,1.0,1.0,1.0,1.013,0.513,-1.191,1.0,1.007,0.607,0.0,0.643,-0.121,1.642,-1.026,1.0,0.78830343,5.1315584,9.827602,0.898,0.014,-0.783,0.0,0.02,0.0,1.0,0.795,0.0,1.0,2.189,1.902,0.071,0.695,0.0,0.389,0.251,-2.082,0.0,0.0,5.387,1.0,11.135834,1.0,1.0,-6.5,-0.21,0.274,0.417,7.900283,1.0,5.063,3.362,0.0,1.0,0.672,0.0,1.0,1.0,-1.738,5.871,1.0,5.069,0.0,0.0,1.444,0.743,0.006,0.0,0.0,1.0,0.0,0.059,0.05,2.181,0.0,1.0,1.0,1.577,2.0,1.0,0.0,1.0,1.1428572,-0.4935062,1.0,0.0,1.0,1.0,0.0,0.0,0.524,0.601,1.0,0.854,1.0,0.587,1.0,0.0,0.0,0.067,1.0,1.0,0.0,0.0,2.129365,0.30878916,1.0,0.0,1.0,0.0,1.0,1.411,1.0,1.0,2.0,0.0,1.16,5.639,-2.053,0.036,0.0,8.040958607678906,1.0104377584601565
O=C(O)Cc1cc(Cl)cc(OCCC2(C3CCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,2929.406,136.001,33.267,128.304,62.049,88.076,34.609,40.958,42.615,19.537,123.372,39.027,7.28164,-34.928,56.442,58.640697,18.656,0.0,1.0,38.029247,-9.345,0.952,34.538666,1.238,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.383,1.0,1.0,5.1315584,-0.035,1.0,-2.4562435,0.0,0.638,0.875,2.252,0.0,1.0,2.813,1.0,1.0,0.0,4.922,1.0,0.565,1.532,1.0,1.0,1.0,0.0,1.0,1.0,5.746,0.0,0.0,0.0,-1.837,2.22,1.0,1.0,1.0,1.0,0.621,0.664,-0.974,1.0,0.974,0.604,0.0,0.639,-0.078,1.637,-1.609,1.0,0.78830415,5.1315584,9.6575575,0.837,-0.106,-1.321,0.0,-0.2,0.0,1.0,0.245,0.0,1.0,2.259,1.948,-0.081,0.678,0.0,0.438,0.39,-1.387,0.0,0.0,5.501,1.0,11.098259,1.0,1.0,-5.674,0.034,0.321,0.227,14.113115,1.0,5.114,3.963,0.0,1.0,0.684,0.0,1.0,1.0,-1.449,4.825,1.0,5.145,0.0,0.0,1.499,0.637,-0.144,0.0,0.0,1.0,0.0,0.119,0.091,2.235,0.0,1.0,1.0,1.785,1.0,1.0,0.0,1.0,1.1142857,-0.49351305,1.0,0.0,1.0,1.0,0.0,0.0,0.303,0.63,1.0,1.039,1.0,0.616,1.0,0.0,0.0,-0.106,1.0,1.0,0.0,0.0,2.170635,0.20615336,1.0,0.0,1.0,0.0,1.0,1.491,1.0,1.0,2.0,0.0,0.966,5.724,-1.684,-0.066,0.0,8.148741651280925,1.0104377584601565
O=C(O)Cc1cc(Cl)cc(OCCC2(C3CCCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,3007.547,144.089,46.973,129.662,49.805,95.574,47.439,29.518,14.19,18.915,123.265,29.026,7.3142676,-26.526,56.029,58.640697,14.281,0.0,1.0,38.029247,-4.338,0.962,34.538666,1.162,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.067,1.0,1.0,5.1315584,-0.035,1.0,-2.4789743,0.0,0.679,0.884,0.439,0.0,1.0,2.999,1.0,1.0,0.0,4.961,1.0,0.559,1.392,1.0,1.0,1.0,0.0,1.0,1.0,4.314,0.0,0.0,0.0,-1.085,2.769,1.0,1.0,1.0,1.0,0.21,0.587,-0.454,1.0,0.49,0.639,0.0,0.676,-0.077,1.657,-1.016,1.0,0.78830415,5.1315584,9.62083,0.843,-0.099,-0.766,0.0,0.081,0.0,1.0,0.595,0.0,1.0,2.301,2.041,-0.004,0.709,0.0,0.404,0.389,-1.464,0.0,0.0,5.506,1.0,11.126321,1.0,1.0,-4.88,0.004,0.238,0.125,14.147903,1.0,5.132,2.654,0.0,1.0,0.673,0.0,1.0,1.0,-1.546,4.062,1.0,5.164,0.0,0.0,1.482,0.551,0.068,0.0,0.0,1.0,0.0,0.076,0.096,2.356,1.0,1.0,1.0,1.712,1.0,1.0,0.0,1.0,1.0833334,-0.49351305,1.0,0.0,1.0,1.0,0.0,0.0,0.31,0.644,1.0,0.92,1.0,0.593,1.0,0.0,0.0,0.158,1.0,1.0,0.0,0.0,2.1520061,0.09588536,1.0,0.0,1.0,0.0,1.0,1.454,1.0,1.0,2.0,0.0,0.972,5.728,-1.73,-0.101,0.0,7.958607314841775,1.0104377584601565
CCC(C)C1(CCOc2cc(Cl)cc(CC(=O)O)c2)CCN(c2nc3ccc(Cl)cc3s2)CC1,2852.265,134.898,40.444,125.114,72.377,87.218,29.359,31.688,55.484,13.68,109.266,48.595,7.2038913,-29.661,53.901,59.143612,20.676,0.0,1.0,38.029247,-6.091,0.977,34.538666,1.276,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.716,1.0,1.0,5.1315584,-0.037,1.0,-2.4537268,0.0,0.623,0.899,1.469,0.0,1.0,3.15,1.0,1.0,0.0,4.897,1.0,0.617,1.491,1.0,1.0,1.0,0.0,1.0,1.0,6.324,0.0,0.0,0.0,-1.205,2.627,1.0,1.0,1.0,1.0,0.324,0.742,-0.529,1.0,1.04,0.576,0.0,0.63,-0.09,1.714,-1.084,1.0,0.78830415,5.1315584,9.662755,0.862,0.009,-0.88,0.0,-0.084,0.0,1.0,1.361,0.0,1.0,2.275,1.909,0.195,0.663,0.0,0.436,0.444,-1.135,0.0,0.0,5.489,1.0,11.059284,1.0,1.0,-5.227,0.271,0.306,0.458,14.042422,1.0,5.096,4.057,0.0,1.0,0.716,0.0,1.0,1.0,-1.313,6.333,1.0,5.067,0.0,0.0,1.572,0.669,0.024,0.0,0.0,1.0,0.0,0.079,0.095,2.346,0.0,1.0,1.0,1.872,1.0,1.0,0.0,1.0,1.2058823,-0.49351305,1.0,0.0,1.0,1.0,0.0,0.0,0.319,0.606,1.0,1.094,1.0,0.611,1.0,0.0,0.0,-0.013,1.0,1.0,0.0,0.0,2.2197711,0.52335364,1.0,0.0,1.0,0.0,1.0,1.38,1.0,1.0,1.0,0.0,0.997,5.711,-1.499,0.015,0.0,8.346787486224656,1.0104377584601565
CC(C)CC1(CCOc2cc(Cl)cc(CC(=O)O)c2)CCN(c2nc3ccc(Cl)cc3s2)CC1,2852.265,135.995,25.882,124.645,63.867,91.903,32.898,35.965,23.343,11.904,112.075,48.97,7.1910353,-27.046,54.809,59.143612,18.817,0.0,1.0,38.029247,-7.961,0.977,34.538666,1.08,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.516,1.0,1.0,5.1315584,-0.037,1.0,-2.4271219,0.0,0.612,0.899,0.555,0.0,1.0,3.13,1.0,1.0,0.0,4.872,1.0,0.564,1.354,1.0,1.0,1.0,0.0,1.0,1.0,2.937,0.0,0.0,0.0,-1.64,2.372,1.0,1.0,1.0,1.0,0.941,0.544,-0.649,1.0,0.431,0.608,0.0,0.618,-0.09,1.698,-1.429,1.0,0.78830415,5.1315584,9.704601,0.862,-0.09,-1.187,0.0,-0.064,0.0,1.0,0.497,0.0,1.0,2.227,1.967,0.075,0.697,0.0,0.341,0.387,-1.296,0.0,0.0,5.479,1.0,11.053927,1.0,1.0,-3.456,0.086,0.283,0.078,14.0357275,1.0,5.094,3.064,0.0,1.0,0.719,0.0,1.0,1.0,-1.363,4.148,1.0,5.04,0.0,0.0,1.578,0.358,-0.082,0.0,0.0,1.0,0.0,0.111,0.145,2.35,0.0,1.0,1.0,1.864,1.0,1.0,0.0,1.0,1.1764706,-0.49351326,1.0,0.0,1.0,1.0,0.0,0.0,0.203,0.627,1.0,0.955,1.0,0.647,1.0,0.0,0.0,-0.001,1.0,1.0,0.0,0.0,2.2197711,0.28097355,1.0,0.0,1.0,0.0,1.0,1.416,1.0,1.0,1.0,0.0,0.997,5.701,-1.538,-0.049,1.0,8.229147988357855,1.0104377584601565
O=C(O)Cc1cc(Cl)cc(OCCC2(N3CCCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,3007.547,141.647,35.117,134.277,70.255,90.144,21.104,26.161,50.182,16.442,121.435,54.874,7.277184,-33.278,58.684,65.8123,19.773,0.0,1.0,38.029247,-7.098,1.023,34.538666,1.014,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.367,1.0,1.0,5.1315584,-0.058,1.0,-2.5008588,0.0,0.661,1.002,1.685,0.0,1.0,2.944,1.0,1.0,0.0,4.961,1.0,0.547,1.341,1.0,1.0,1.0,0.0,1.0,1.0,6.668,0.0,0.0,0.0,-1.785,2.347,1.0,1.0,1.0,1.0,0.551,0.467,-0.749,1.0,0.558,0.647,0.0,0.667,-0.118,1.665,-1.604,1.0,0.78830415,5.1315584,9.813319,0.851,-0.174,-1.352,0.0,0.034,0.0,1.0,0.633,0.0,1.0,2.288,1.923,-0.057,0.738,0.0,0.361,0.331,-1.576,0.0,0.0,5.506,1.0,11.120811,1.0,1.0,-5.099,0.182,0.253,0.661,14.120558,1.0,5.132,3.362,0.0,1.0,0.673,0.0,1.0,1.0,-1.557,6.378,1.0,5.164,0.0,0.0,1.46,0.908,0.08,0.0,0.0,1.0,0.0,0.057,0.133,2.409,1.0,1.0,1.0,1.702,2.0,1.0,0.0,1.0,1.0277778,-0.493461,1.0,0.0,1.0,1.0,0.0,0.0,0.614,0.606,1.0,0.846,1.0,0.593,1.0,0.0,0.0,0.1,1.0,1.0,0.0,0.0,2.1705246,0.46100143,1.0,0.0,1.0,0.0,1.0,1.357,1.0,1.0,2.0,0.0,1.176,5.728,-1.922,-0.135,0.0,7.823908740944319,1.0104377584601565
CCCC1(CCOc2cc(CC(=O)O)ccc2Cl)CCN(c2nc3ccc(Cl)cc3s2)CC1,2701.983,134.881,44.242,118.231,41.749,95.92,23.429,25.303,19.307,25.216,110.686,18.582,7.1578727,-17.422,53.274,65.56443,10.79,0.0,1.0,38.029247,-5.538,0.985,34.538666,1.895,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.013,1.0,1.0,5.1315584,-0.038,1.0,-2.4168785,0.0,0.495,0.908,-0.644,0.0,1.0,0.644,1.0,1.0,0.0,5.04,1.0,0.384,1.475,1.0,1.0,1.0,0.0,1.0,1.0,5.552,0.0,0.0,0.0,-0.811,1.327,1.0,1.0,1.0,1.0,0.432,1.33,-0.046,1.0,0.436,0.473,0.0,0.505,-0.092,1.935,-0.691,1.0,0.7883033,5.1315584,9.725157,0.872,-0.222,-0.416,0.0,0.151,0.0,1.0,-0.687,0.0,1.0,1.848,2.804,-0.236,0.544,0.0,0.511,0.339,-1.297,0.0,0.0,5.352,1.0,11.00691,1.0,1.0,-7.191,0.206,0.286,0.339,14.128229,1.0,5.112,1.336,0.0,1.0,0.63,0.0,1.0,1.0,-1.261,4.717,1.0,4.905,0.0,0.0,1.653,0.823,0.196,0.0,0.0,1.0,0.0,0.573,0.058,1.889,0.0,1.0,1.0,1.691,1.0,1.0,0.0,1.0,1.1818181,-0.49199992,1.0,0.0,1.0,1.0,0.0,0.0,0.495,0.535,1.0,1.014,1.0,0.502,1.0,0.0,0.0,0.192,1.0,1.0,0.0,0.0,2.2314816,0.36712825,1.0,0.0,1.0,0.0,1.0,1.311,1.0,1.0,1.0,0.0,1.011,5.588,-1.467,-0.153,0.0,8.036212172654444,1.0104377584601565
O=C(O)Cc1cc(Cl)cc(OCCC2(N3CCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,2929.406,138.476,36.874,130.179,59.244,90.376,23.788,32.341,55.149,15.023,119.08,54.73,7.244557,-29.122,57.211,65.8123,19.796,0.0,1.0,38.029247,-7.727,1.013,34.538666,1.04,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.491,1.0,1.0,5.1315584,-0.059,1.0,-2.4737432,0.0,0.65,0.994,3.253,0.0,1.0,3.174,1.0,1.0,0.0,4.922,1.0,0.55,1.422,1.0,1.0,1.0,0.0,1.0,1.0,6.394,0.0,0.0,0.0,-1.854,2.728,1.0,1.0,1.0,1.0,0.624,0.511,-1.871,1.0,0.449,0.625,0.0,0.661,-0.121,1.711,-1.649,1.0,0.78830415,5.1315584,9.827629,0.845,-0.101,-1.357,0.0,0.114,0.0,1.0,0.769,0.0,1.0,2.375,1.882,-0.11,0.721,0.0,0.362,0.326,-1.578,0.0,0.0,5.501,1.0,11.09275,1.0,1.0,-5.889,-0.01,0.258,0.621,14.08577,1.0,5.114,2.438,0.0,1.0,0.684,0.0,1.0,1.0,-1.426,6.304,1.0,5.145,0.0,0.0,1.527,0.869,0.134,0.0,0.0,1.0,0.0,0.06,0.136,2.388,0.0,1.0,1.0,1.794,2.0,1.0,0.0,1.0,1.0571429,-0.493461,1.0,0.0,1.0,1.0,0.0,0.0,0.595,0.624,1.0,0.972,1.0,0.616,1.0,0.0,0.0,0.191,1.0,1.0,0.0,0.0,2.1896825,0.38888568,1.0,0.0,1.0,0.0,1.0,1.415,1.0,1.0,2.0,0.0,1.17,5.724,-1.751,-0.109,0.0,8.0,1.0104377584601565
O=C(O)Cc1cc(Cl)cc(OCCC2(N3CCCCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,3086.688,138.577,40.958,134.147,63.467,91.786,17.439,45.276,33.487,17.636,109.375,42.53,7.3098116,-31.051,59.36,65.8123,20.149,0.0,1.0,38.029247,-3.852,1.033,34.538666,1.095,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.687,1.0,1.0,5.1315584,-0.058,1.0,-2.487,0.0,0.658,1.011,2.514,0.0,1.0,2.863,1.0,1.0,0.0,4.999,1.0,0.543,1.282,1.0,1.0,1.0,0.0,1.0,1.0,3.705,0.0,0.0,0.0,-1.175,2.156,1.0,1.0,1.0,1.0,0.746,0.483,0.38,1.0,1.099,0.644,0.0,0.659,-0.115,1.577,-1.063,1.0,0.78830415,5.1315584,9.822153,0.857,-0.216,-0.851,0.0,-0.042,0.0,1.0,-0.071,0.0,1.0,2.091,1.913,-0.183,0.727,0.0,0.388,0.334,-1.707,0.0,0.0,5.511,1.0,11.148872,1.0,1.0,-3.596,0.28,0.246,0.25,14.155346,1.0,5.15,3.201,0.0,1.0,0.663,0.0,1.0,1.0,-1.641,5.222,1.0,5.183,0.0,0.0,1.397,0.538,-0.013,0.0,0.0,1.0,0.0,0.078,0.111,2.337,1.0,1.0,1.0,1.616,2.0,1.0,0.0,1.0,1.0,-0.493461,1.0,0.0,1.0,1.0,0.0,0.0,0.367,0.58,1.0,0.675,1.0,0.563,1.0,0.0,0.0,0.02,1.0,1.0,0.0,0.0,2.1524024,0.45324057,1.0,0.0,1.0,0.0,1.0,1.387,1.0,1.0,2.0,0.0,1.181,5.731,-1.912,-0.167,0.0,7.657577319177793,1.0104377584601565
O=C(O)Cc1ccc(Cl)c(OCCC2(C3CCCCC3)CCN(c3nc4ccc(Cl)cc4s3)CC2)c1,3007.547,144.107,59.312,124.536,46.132,90.413,28.291,19.888,17.654,26.615,133.933,32.628,7.315071,-20.42,59.219,58.640697,14.421,0.0,1.0,38.029247,-7.581,0.962,34.538666,1.99,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.896,1.0,1.0,5.1315584,-0.035,1.0,-2.479031,0.0,0.637,0.884,-0.519,0.0,1.0,2.138,1.0,1.0,0.0,5.231,1.0,0.337,1.344,1.0,1.0,1.0,0.0,1.0,1.0,4.879,0.0,0.0,0.0,-1.419,2.1,1.0,1.0,1.0,1.0,0.25,1.583,-0.985,1.0,0.586,0.624,0.0,0.64,-0.077,2.131,-1.199,1.0,0.7883033,5.1315584,9.620829,0.843,-0.154,-0.899,0.0,0.07,0.0,1.0,0.63,0.0,1.0,2.267,2.327,-0.148,0.689,0.0,0.476,0.287,-1.146,0.0,0.0,5.411,1.0,11.110046,1.0,1.0,-6.624,0.312,0.187,0.215,14.289232,1.0,5.198,3.064,0.0,1.0,0.609,0.0,1.0,1.0,-1.474,4.718,1.0,5.164,0.0,0.0,1.545,0.517,0.099,0.0,0.0,1.0,0.0,0.751,0.075,2.409,1.0,1.0,1.0,1.53,1.0,1.0,0.0,1.0,1.1111112,-0.49199975,1.0,0.0,1.0,1.0,0.0,0.0,0.216,0.639,1.0,0.813,1.0,0.479,1.0,0.0,0.0,0.129,1.0,1.0,0.0,0.0,2.1520061,0.45710096,1.0,0.0,1.0,0.0,1.0,1.346,1.0,1.0,2.0,0.0,0.972,5.63,-1.612,-0.112,0.0,7.698970004336019,1.0104377584601565
CCC1(CCOc2cc(CC(=O)O)ccc2Cl)CCN(c2nc3ccc(Cl)cc3s2)CC1,2627.842,136.417,41.929,118.531,47.95,90.653,9.64,22.123,17.571,25.192,110.993,29.247,7.110532,-17.257,52.653,59.143612,14.835,0.0,1.0,38.029247,-8.36,0.974,34.538666,2.248,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.975,1.0,1.0,5.1315584,-0.038,1.0,-2.4109087,0.0,0.481,0.9,-0.09,0.0,1.0,1.839,1.0,1.0,0.0,5.019,1.0,0.442,1.453,1.0,1.0,1.0,0.0,1.0,1.0,5.072,0.0,0.0,0.0,-1.576,1.859,1.0,1.0,1.0,1.0,1.37,2.034,-0.642,1.0,3.671,0.48,0.0,0.496,-0.095,2.111,-1.349,1.0,0.7883033,5.1315584,9.737086,0.866,-0.148,-1.018,0.0,0.102,0.0,1.0,0.849,0.0,1.0,1.974,2.693,-0.107,0.564,0.0,0.565,0.402,-1.387,0.0,0.0,5.338,1.0,10.973852,1.0,1.0,-5.998,0.314,0.245,0.256,14.0792265,1.0,5.094,2.37,0.0,1.0,0.643,0.0,1.0,1.0,-1.309,3.273,1.0,4.824,0.0,0.0,1.751,0.614,0.169,0.0,0.0,1.0,0.0,0.786,0.049,1.978,0.0,1.0,1.0,1.783,1.0,1.0,0.0,1.0,1.21875,-0.49199992,1.0,0.0,1.0,1.0,0.0,0.0,0.342,0.544,1.0,1.495,1.0,0.508,1.0,0.0,1.0,0.126,1.0,1.0,0.0,0.0,2.2543402,0.42785883,1.0,0.0,1.0,0.0,1.0,1.333,1.0,1.0,1.0,0.0,1.006,5.585,-1.524,-0.123,0.0,7.886056647693163,1.0104377584601565
O=C(O)Cc1cc(Cl)cc(OCCC2(N3CCCC3)CCN(c3nc4ccc(C(F)(F)F)nc4s3)CC2)c1,4621.046,244.088,58.457,148.502,84.288,146.322,19.397,46.778,76.379,70.137,197.633,37.483,45.287964,-65.114,59.801,64.3495,29.115,13.171246,1.0,21.44433,-20.458,0.866,22.937725,1.68,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.573,1.0,1.0,18.302803,0.086,1.0,-2.4736297,0.0,0.492,0.868,13.256,0.0,1.0,3.75,1.0,1.0,0.0,5.184,1.0,0.216,1.939,1.0,1.0,1.0,0.0,1.0,1.0,2.052,0.0,0.0,0.0,-1.985,2.581,1.0,1.0,1.0,1.0,0.58,0.898,-1.145,1.0,0.616,0.453,1.0,0.532,-0.097,1.762,-1.587,1.0,0.78830415,5.1315584,9.82763,0.843,-0.262,-1.181,1.0,0.044,0.0,1.0,0.447,0.0,1.0,2.295,3.038,-0.252,0.546,0.0,0.461,0.166,-1.623,0.0,0.0,5.911,1.0,13.076536,1.0,1.0,-6.365,-0.075,0.23,0.366,7.3742375,1.0,5.46,3.598,0.0,1.0,0.644,1.0,1.0,1.0,-1.383,7.948,1.0,5.351,0.0,0.0,1.761,0.815,0.064,0.0,0.0,1.0,0.0,0.204,0.107,2.312,0.0,1.0,1.0,2.263,2.0,1.0,0.0,1.0,1.1052631,-0.493461,1.0,0.0,1.0,1.0,0.0,0.0,0.543,0.483,1.0,1.284,1.0,0.499,1.0,0.0,0.0,0.105,1.0,1.0,0.0,0.0,2.5994153,0.41796076,1.0,0.0,1.0,0.0,1.0,1.198,1.0,1.0,2.0,1.0,0.721,6.228,-1.799,-0.215,0.0,8.443697499232712,1.0104377584601565
